RegionID,State,County,City,ZipCode
59161,NH,Coos County,Randolph,3593
59164,NH,Coos County,Whitefield,3598
59165,NH,Sullivan County,Acworth,3601
59166,NH,Cheshire County,Alstead,3602
59167,NH,Sullivan County,Charlestown,3603
59169,NH,Sullivan County,Lempster,3605
59171,NH,Cheshire County,Walpole,3608
59172,NH,Cheshire County,Walpole,3609
59173,NH,Grafton County,Bath,3740
59174,NH,Grafton County,Canaan,3741
59175,NH,Sullivan County,Claremont,3743
59176,NH,Sullivan County,Cornish,3745
59178,NH,Grafton County,Enfield,3748
59180,NH,Grafton County,Hanover,3750
59182,NH,Sullivan County,Goshen,3752
59183,NH,Sullivan County,Grantham,3753
59185,NH,Grafton County,Hanover,3755
59187,NH,Grafton County,Haverhill,3765
59188,NH,Grafton County,Lebanon,3766
59189,NH,Grafton County,Lyme,3768
59192,NH,Grafton County,Monroe,3771
59193,NH,Sullivan County,Newport,3773
59194,NH,Grafton County,Haverhill,3774
59195,NH,Grafton County,Orford,3777
59196,NH,Grafton County,Piermont,3779
59198,NH,Sullivan County,Plainfield,3781
59199,NH,Sullivan County,Sunapee,3782
59200,NH,Grafton County,Lebanon,3784
59201,NH,Grafton County,Benton,3785
59202,NH,Rockingham County,Portsmouth,3801
59207,NH,Belknap County,Alton,3809
59208,NH,Belknap County,Alton,3810
59209,NH,Rockingham County,Atkinson,3811
59210,NH,Grafton County,Livermore,3812
59211,NH,Carroll County,Conway,3813
59212,NH,Carroll County,Ossipee,3814
59214,NH,Carroll County,Tuftonboro,3816
59216,NH,Carroll County,Albany,3818
59217,NH,Rockingham County,Danville,3819
59218,NH,Strafford County,Dover,3820
59221,NH,Strafford County,Madbury,3823
59222,NH,Strafford County,Durham,3824
59223,NH,Strafford County,Barrington,3825
59224,NH,Rockingham County,East Hampstead,3826
59225,NH,Rockingham County,East Kingston,3827
59226,NH,Carroll County,Wakefield,3830
59228,NH,Rockingham County,Exeter,3833
59229,NH,Strafford County,Farmington,3835
59230,NH,Carroll County,Freedom,3836
59231,NH,Belknap County,Gilmanton,3837
59232,NH,Carroll County,Bartlett,3838
59233,NH,Strafford County,Rochester,3839
59234,NH,Rockingham County,Greenland,3840
59235,NH,Rockingham County,Hampstead,3841
59236,NH,Rockingham County,Hampton,3842
59238,NH,Rockingham County,Hampton Falls,3844
59239,NH,Carroll County,Bartlett,3845
59240,NH,Carroll County,Jackson,3846
59242,NH,Rockingham County,Kingston,3848
59243,NH,Carroll County,Madison,3849
59245,NH,Strafford County,Milton,3851
59247,NH,Carroll County,Tuftonboro,3853
59248,NH,Rockingham County,New Castle,3854
59249,NH,Strafford County,New Durham,3855
59250,NH,Rockingham County,Newfields,3856
59251,NH,Rockingham County,Newmarket,3857
59252,NH,Rockingham County,Newton,3858
59254,NH,Carroll County,Conway,3860
399515,NH,Strafford County,Lee,3861
59255,NH,Rockingham County,North Hampton,3862
59256,NH,Carroll County,Ossipee,3864
59257,NH,Rockingham County,Plaistow,3865
59259,NH,Strafford County,Rochester,3867
59260,NH,Strafford County,Rochester,3868
59261,NH,Strafford County,Rollinsford,3869
59262,NH,Rockingham County,Rye,3870
59264,NH,Carroll County,Wakefield,3872
59265,NH,Rockingham County,Sandown,3873
59266,NH,Rockingham County,Seabrook,3874
59267,NH,Carroll County,Madison,3875
59268,NH,Strafford County,Somersworth,3878
59269,NH,Carroll County,Effingham,3882
59271,NH,Strafford County,Strafford,3884
59272,NH,Rockingham County,Stratham,3885
59273,NH,Carroll County,Tamworth,3886
59274,NH,Strafford County,Middleton,3887
59276,NH,Carroll County,Wolfeboro,3894
59279,ME,York County,Berwick,3901
59280,ME,York County,York,3902
59281,ME,York County,Eliot,3903
59282,ME,York County,Kittery,3904
59283,ME,York County,Kittery,3905
59284,ME,York County,North Berwick,3906
59285,ME,York County,Ogunquit,3907
59286,ME,York County,South Berwick,3908
59287,ME,York County,York,3909
59290,ME,York County,Acton,4001
59291,ME,York County,Lyman,4002
59292,ME,Cumberland County,Harpswell,4003
59294,ME,York County,Biddeford,4005
59297,ME,Sagadahoc County,Bowdoinham,4008
59298,ME,Cumberland County,Bridgton,4009
59300,ME,Cumberland County,Brunswick,4011
59303,ME,Cumberland County,Casco,4015
59305,ME,Cumberland County,,4017
59307,ME,York County,Cornish,4020
59308,ME,Cumberland County,Cumberland,4021
59311,ME,York County,Lebanon,4027
59313,ME,Cumberland County,Sebago,4029
59314,ME,York County,Waterboro,4030
59315,ME,Cumberland County,Freeport,4032
59318,ME,Oxford County,Fryeburg,4037
59319,ME,Cumberland County,Gorham,4038
59320,ME,Cumberland County,Gray,4039
59321,ME,Cumberland County,Harrison,4040
59323,ME,York County,Hollis,4042
59324,ME,York County,Kennebunk,4043
59325,ME,York County,Arundel,4046
59327,ME,York County,Limerick,4048
59328,ME,York County,Limington,4049
59332,ME,Cumberland County,Naples,4055
59335,ME,York County,Waterboro,4061
59336,ME,Cumberland County,Windham,4062
59338,ME,York County,Old Orchard Beach,4064
59339,ME,Cumberland County,Harpswell,4066
59343,ME,Cumberland County,Raymond,4071
59344,ME,York County,Saco,4072
59345,ME,York County,Sanford,4073
59346,ME,Cumberland County,Scarborough,4074
59348,ME,York County,Shapleigh,4076
59351,ME,Cumberland County,Harpswell,4079
59353,ME,York County,Springvale,4083
59354,ME,Cumberland County,Standish,4084
59355,ME,Cumberland County,Standish,4085
59356,ME,Sagadahoc County,Topsham,4086
59357,ME,York County,Waterboro,4087
59359,ME,York County,Wells,4090
59361,ME,Cumberland County,Westbrook,4092
59362,ME,York County,Buxton,4093
59365,ME,Cumberland County,Yarmouth,4096
59366,ME,Cumberland County,North Yarmouth,4097
59368,ME,Cumberland County,Portland,4101
59369,ME,Cumberland County,Portland,4102
59370,ME,Cumberland County,Portland,4103
59372,ME,Cumberland County,Falmouth,4105
59373,ME,Cumberland County,South Portland,4106
59374,ME,Cumberland County,Cape Elizabeth,4107
59375,ME,Cumberland County,Portland,4108
59376,ME,Cumberland County,Portland,4109
59377,ME,Cumberland County,Cumberland,4110
59383,ME,Androscoggin County,Auburn,4210
59387,ME,Oxford County,Bethel,4217
59391,ME,Androscoggin County,Durham,4222
59393,ME,Oxford County,Dixfield,4224
59401,ME,Androscoggin County,Greene,4236
59404,ME,Franklin County,Jay,4239
59405,ME,Androscoggin County,Lewiston,4240
59408,ME,Androscoggin County,Lisbon,4250
59409,ME,Androscoggin County,Lisbon Falls,4252
59411,ME,Androscoggin County,Livermore Falls,4254
59413,ME,Androscoggin County,Mechanic Falls,4256
59415,ME,Androscoggin County,Minot,4258
59416,ME,Kennebec County,Monmouth,4259
59417,ME,Cumberland County,New Gloucester,4260
59418,ME,Oxford County,Newry,4261
59421,ME,Kennebec County,Monmouth,4265
59424,ME,Oxford County,Norway,4268
59425,ME,Oxford County,Oxford,4270
59427,ME,Androscoggin County,Poland,4274
59429,ME,Oxford County,Rumford,4276
59431,ME,Androscoggin County,Sabattus,4280
59432,ME,Oxford County,South Paris,4281
59433,ME,Androscoggin County,Turner,4282
59437,ME,Sagadahoc County,Bowdoin,4287
59443,ME,Franklin County,Wilton,4294
59444,ME,Kennebec County,Augusta,4330
59453,ME,Kennebec County,Gardiner,4345
59455,ME,Kennebec County,Hallowell,4347
59456,ME,Lincoln County,Jefferson,4348
59458,ME,Kennebec County,Litchfield,4350
59459,ME,Kennebec County,Manchester,4351
59460,ME,Kennebec County,Mt Vernon,4352
59461,ME,Lincoln County,Whitefield,4353
59462,ME,Waldo County,Palermo,4354
59463,ME,Kennebec County,Readfield,4355
59464,ME,Sagadahoc County,Richmond,4357
59465,ME,Kennebec County,China Village,4358
59469,ME,Kennebec County,Winthrop,4364
59470,ME,Penobscot County,Bangor,4401
59475,ME,Penobscot County,Bradley,4411
59476,ME,Penobscot County,Brewer,4412
59480,ME,Hancock County,Bucksport,4416
59483,ME,Penobscot County,Carmel,4419
59488,ME,Piscataquis County,Dover-Foxcroft,4426
59489,ME,Penobscot County,Corinth,4427
59490,ME,Penobscot County,Eddington,4428
59491,ME,Penobscot County,Holden,4429
59495,ME,Penobscot County,Exeter,4435
59500,ME,Penobscot County,Hampden,4444
59507,ME,Penobscot County,Lee,4455
59508,ME,Penobscot County,Levant,4456
59509,ME,Penobscot County,Lincoln,4457
59512,ME,Penobscot County,Milford,4461
59513,ME,Piscataquis County,,4462
59517,ME,Penobscot County,Old Town,4468
59519,ME,Aroostook County,Orient,4471
59520,ME,Hancock County,Orland,4472
59521,ME,Penobscot County,Orono,4473
59522,ME,Penobscot County,Orrington,4474
59537,ME,Waldo County,Winterport,4496
59539,ME,Sagadahoc County,Bath,4530
59541,ME,Lincoln County,Boothbay,4537
59542,ME,Lincoln County,Boothbay Harbor,4538
59546,ME,Lincoln County,Boothbay,4544
59547,ME,Knox County,Friendship,4547
59550,ME,Lincoln County,,4551
59551,ME,Lincoln County,Newcastle,4553
59556,ME,Sagadahoc County,Phippsburg,4562
59563,ME,Lincoln County,Waldoboro,4572
59568,ME,Lincoln County,Wiscasset,4578
59569,ME,Sagadahoc County,Woolwich,4579
59570,ME,Hancock County,Ellsworth,4605
59571,ME,Washington County,Addison,4606
59573,ME,Hancock County,Bar Harbor,4609
59578,ME,Hancock County,,4616
59580,ME,Washington County,Calais,4619
59581,ME,Washington County,,4622
59582,ME,Washington County,Columbia,4623
59590,ME,Washington County,Eastport,4631
59601,ME,Washington County,Jonesport,4649
59603,ME,Washington County,Lubec,4652
59605,ME,Washington County,Whitneyville,4654
59607,ME,Washington County,No 14 Plantation,4657
59609,ME,Hancock County,Mount Desert,4660
59613,ME,Washington County,Perry,4667
59622,ME,Hancock County,,4677
59623,ME,Hancock County,Southwest Harbor,4679
59624,ME,Washington County,Steuben,4680
59632,ME,Washington County,Alexander,4694
59633,ME,Aroostook County,Houlton,4730
59638,ME,Aroostook County,Caribou,4736
59641,ME,Aroostook County,Eagle Lake,4739
59642,ME,Aroostook County,Easton,4740
59644,ME,Aroostook County,Fort Fairfield,4742
59645,ME,Aroostook County,Fort Kent,4743
59652,ME,Aroostook County,Madawaska,4756
59653,ME,Aroostook County,Mapleton,4757
59663,ME,Aroostook County,Presque Isle,4769
59677,ME,Knox County,Rockland,4841
59678,ME,Knox County,Camden,4843
59680,ME,Knox County,Hope,4847
59682,ME,Waldo County,Lincolnville,4849
59687,ME,Knox County,Owls Head,4854
59689,ME,Knox County,Rockport,4856
59690,ME,Knox County,South Thomaston,4858
59692,ME,Knox County,St George,4860
59693,ME,Knox County,Thomaston,4861
59694,ME,Knox County,Union,4862
59696,ME,Knox County,Warren,4864
59698,ME,Kennebec County,Winslow,4901
59703,ME,Waldo County,Belfast,4915
59704,ME,Kennebec County,Belgrade,4917
59710,ME,Somerset County,Canaan,4924
59714,ME,Penobscot County,Corinna,4928
59716,ME,Penobscot County,Dexter,4930
59721,ME,Somerset County,Fairfield,4937
59722,ME,Franklin County,Farmington,4938
59730,ME,Franklin County,Kingfield,4947
59732,ME,Somerset County,Madison,4950
59734,ME,Waldo County,Belmont,4952
59735,ME,Penobscot County,Newport,4953
59741,ME,Somerset County,Lexington,4961
59743,ME,Kennebec County,Oakland,4963
59747,ME,Somerset County,Pittsfield,4967
59750,ME,Somerset County,St Albans,4971
59752,ME,Waldo County,Searsmont,4973
59753,ME,Waldo County,Searsport,4974
59755,ME,Somerset County,Skowhegan,4976
59756,ME,Somerset County,Smithfield,4978
59758,ME,Waldo County,Stockton Springs,4981
59766,ME,Kennebec County,Vassalboro,4989
59768,VT,Windsor County,Hartford,5001
59797,VT,Windsor County,Hartford,5059
59821,VT,Windsor County,Woodstock,5091
59829,VT,Windsor County,Ludlow,5149
59851,VT,Windham County,Brattleboro,5301
59868,VT,Windham County,Dover,5356
59875,VT,Windham County,Wilmington,5363
59876,VT,Chittenden County,Burlington,5401
59878,VT,Chittenden County,South Burlington,5403
399516,VT,Chittenden County,Burlington,5408
59884,VT,Grand Isle County,Alburgh,5440
59889,VT,Chittenden County,Charlotte,5445
59890,VT,Chittenden County,Colchester,5446
59896,VT,Chittenden County,Essex,5452
59898,VT,Franklin County,Fairfax,5454
59903,VT,Franklin County,Highgate,5459
59909,VT,Chittenden County,Jericho,5465
59911,VT,Chittenden County,Milton,5468
59920,VT,Franklin County,Saint Albans,5478
59924,VT,Franklin County,Sheldon,5483
59928,VT,Franklin County,Swanton,5488
59938,VT,Washington County,Montpelier,5602
59945,VT,Washington County,Barre,5641
59950,VT,Washington County,East Montpelier,5651
59953,VT,Orange County,,5654
59958,VT,Washington County,Moretown,5660
59961,VT,Washington County,Northfield,5663
59969,VT,Lamoille County,Stowe,5672
59970,VT,Washington County,Waitsfield,5673
59971,VT,Washington County,Warren,5674
59980,VT,Rutland County,Rutland,5701
59984,VT,Rutland County,Castleton,5732
59987,VT,Rutland County,Castleton,5735
59988,VT,Rutland County,Rutland,5736
59996,VT,Rutland County,Pittsford,5744
60010,VT,Rutland County,Pittsford,5763
60011,VT,Rutland County,Poultney,5764
60019,VT,Rutland County,Wallingford,5773
60023,VT,Rutland County,West Rutland,5777
60078,CT,Hartford County,Avon,6001
60079,CT,Hartford County,Bloomfield,6002
60081,CT,Hartford County,Bristol,6010
60083,CT,Hartford County,Burlington,6013
60084,CT,Hartford County,Broad Brook,6016
60085,CT,Litchfield County,Canaan,6018
60086,CT,Hartford County,Canton,6019
60088,CT,Litchfield County,Colebrook,6021
60090,CT,Hartford County,Berlin,6023
60091,CT,Litchfield County,Canaan,6024
60093,CT,Hartford County,East Granby,6026
60094,CT,Hartford County,Hartland,6027
60096,CT,Tolland County,Ellington,6029
60098,CT,Litchfield County,Canaan,6031
60099,CT,Hartford County,Farmington,6032
60100,CT,Hartford County,Glastonbury,6033
60102,CT,Hartford County,Granby,6035
60103,CT,Hartford County,Berlin,6037
60104,CT,Litchfield County,Salisbury,6039
60105,CT,Hartford County,Manchester,6040
60107,CT,Hartford County,Manchester,6042
60108,CT,Tolland County,Bolton,6043
60111,CT,Hartford County,New Britain,6051
60112,CT,Hartford County,New Britain,6052
60113,CT,Hartford County,New Britain,6053
60114,CT,Litchfield County,New Hartford,6057
60115,CT,Litchfield County,Norfolk,6058
60117,CT,Hartford County,Granby,6060
60119,CT,Hartford County,Plainville,6062
60120,CT,Litchfield County,Barkhamsted,6063
60122,CT,Hartford County,Hartland,6065
60123,CT,Tolland County,Vernon Rockville,6066
60124,CT,Hartford County,Rocky Hill,6067
60125,CT,Litchfield County,Salisbury,6068
60126,CT,Litchfield County,Sharon,6069
60127,CT,Hartford County,Simsbury,6070
60128,CT,Tolland County,Somers,6071
60130,CT,Hartford County,Glastonbury,6073
60131,CT,Hartford County,South Windsor,6074
60133,CT,Tolland County,Stafford Springs,6076
60135,CT,Hartford County,Suffield,6078
60138,CT,Hartford County,Simsbury,6081
60139,CT,Hartford County,Enfield,6082
60141,CT,Tolland County,Tolland,6084
60142,CT,Hartford County,Farmington,6085
60144,CT,Hartford County,East Windsor,6088
60145,CT,Hartford County,Simsbury,6089
60146,CT,Hartford County,Granby,6090
60148,CT,Hartford County,Simsbury,6092
60149,CT,Hartford County,Suffield,6093
60151,CT,Hartford County,Windsor,6095
60152,CT,Hartford County,Windsor Locks,6096
60153,CT,Litchfield County,Winsted,6098
60156,CT,Hartford County,Hartford,6103
60158,CT,Hartford County,Hartford,6105
60159,CT,Hartford County,Hartford,6106
60160,CT,Hartford County,West Hartford,6107
60161,CT,Hartford County,East Hartford,6108
60162,CT,Hartford County,Wethersfield,6109
60163,CT,Hartford County,West Hartford,6110
60164,CT,Hartford County,Newington,6111
60165,CT,Hartford County,Hartford,6112
60166,CT,Hartford County,Hartford,6114
60168,CT,Hartford County,West Hartford,6117
60169,CT,Hartford County,East Hartford,6118
60170,CT,Hartford County,West Hartford,6119
60171,CT,Hartford County,Hartford,6120
60205,CT,Windham County,Willimantic,6226
60207,CT,Tolland County,Hebron,6231
60208,CT,Tolland County,Andover,6232
60210,CT,Windham County,Brooklyn,6234
60211,CT,Windham County,Chaplin,6235
60212,CT,Tolland County,Columbia,6237
60213,CT,Tolland County,Coventry,6238
60214,CT,Windham County,Killingly,6239
60215,CT,Windham County,Killingly,6241
60216,CT,Windham County,Eastford,6242
60221,CT,Windham County,Hampton,6247
60222,CT,Tolland County,Hebron,6248
60223,CT,New London County,Lebanon,6249
60224,CT,Tolland County,Mansfield,6250
60226,CT,New London County,Franklin,6254
60227,CT,Windham County,Thompson,6255
60228,CT,Windham County,Windham,6256
60230,CT,Windham County,Pomfret Center,6259
60231,CT,Windham County,Putnam,6260
60236,CT,Windham County,South Windham,6266
60238,CT,Tolland County,Mansfield,6268
60240,CT,Windham County,Thompson,6277
60241,CT,Windham County,Ashford,6278
60242,CT,Tolland County,Willington,6279
60243,CT,Windham County,Windham,6280
60244,CT,Windham County,Woodstock,6281
60245,CT,Windham County,Woodstock,6282
60246,CT,New London County,New London,6320
60247,CT,New London County,Sprague,6330
60248,CT,Windham County,Canterbury,6331
60250,CT,New London County,East Lyme,6333
60251,CT,New London County,Bozrah,6334
60252,CT,New London County,Ledyard,6335
60255,CT,New London County,Ledyard,6339
60256,CT,New London County,Groton,6340
60259,CT,New London County,Griswold,6351
60261,CT,Windham County,Plainfield,6354
60262,CT,New London County,Groton,6355
60263,CT,New London County,Niantic,6357
60264,CT,New London County,North Stonington,6359
60265,CT,New London County,Norwich,6360
60266,CT,New London County,Preston,6365
60267,CT,New London County,Montville,6370
60268,CT,New London County,Old Lyme,6371
60271,CT,Windham County,Plainfield,6374
60272,CT,New London County,Waterford,6375
60274,CT,Windham County,Sterling,6377
60275,CT,New London County,Stonington,6378
60276,CT,New London County,Stonington,6379
60277,CT,New London County,Norwich,6380
60278,CT,New London County,Montville,6382
60280,CT,New London County,Voluntown,6384
60281,CT,New London County,Waterford,6385
60287,CT,New Haven County,Ansonia,6401
60288,CT,New Haven County,Beacon Falls,6403
60290,CT,New Haven County,Branford,6405
60292,CT,Middlesex County,Essex,6409
60293,CT,New Haven County,Cheshire,6410
60295,CT,Middlesex County,Chester,6412
60296,CT,Middlesex County,Clinton,6413
60298,CT,New London County,Colchester,6415
60299,CT,Middlesex County,Cromwell,6416
60300,CT,Middlesex County,Deep River,6417
60301,CT,New Haven County,Derby,6418
60302,CT,Middlesex County,Killingworth,6419
60303,CT,New London County,Salem,6420
60304,CT,Middlesex County,Durham,6422
60305,CT,Middlesex County,East Haddam,6423
60306,CT,Middlesex County,East Hampton,6424
60307,CT,Middlesex County,Essex,6426
60308,CT,New Haven County,Guilford,6437
60309,CT,Middlesex County,Haddam,6438
60312,CT,Middlesex County,Higganum,6441
60313,CT,Middlesex County,Essex,6442
60314,CT,New Haven County,Madison,6443
60316,CT,Hartford County,Marlborough,6447
60317,CT,New Haven County,Meriden,6450
