,RegionID,State,County,City,ZipCode,Bedrooms,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
3173,66015,PA,Berks County,Reading,19602,1,,,,,,,,,,,,,,,,,26996.36,29544.36,32752.4,36944.86,46731.02,56357.61,66793.32,76423.45
3174,97798,CA,Contra Costa County,Walnut Creek,94595,1,,,,,,,,,,,,,,,,,276631.05,294813.97,311769.94,320201.56,334374.4,345025.87,367100.85,365460.11
3175,73045,FL,Sarasota County,Englewood,34223,1,89944.9,97831.39,105878.09,118749.63,143791.65,189379.92,220299.25,192665.91,139679.54,107292.04,90315.6,75485.61,72334.36,79835.69,88241.06,96727.93,110534.75,122462.76,135375.42,142440.56,148577.99,182818.53,247394.77,247033.03
3176,96773,CA,Riverside County,Rancho Mirage,92270,1,74835.29,90953.75,104394.04,118009.41,138363.61,176627.49,205069.53,189402.54,153751.04,119731.18,113144.11,102076.89,97159.53,107663.15,122177.23,128617.24,133079.53,137946.51,150777.35,164631.81,177890.24,219812.81,298799.42,309496.53
3177,68040,VA,Washington County,Abingdon,24210,1,,,,,,,,,,,,,,,,,87126.61,89567.39,91230.32,96073.65,99432.67,112564.21,127778.7,135926.75
3178,86364,MO,Jackson County,Kansas City,64127,1,14791.49,16815.59,18775.2,21551.4,25728.5,29192.96,30936.34,26255.36,25559.39,19036.8,16436.18,13837.38,12241.83,12035.71,12641.24,14966.1,16599.5,19168.44,23196.75,25679.96,25423.78,35242.57,44933.59,50020.99
3179,97819,CA,Alameda County,Oakland,94618,1,,,,,,,,,,,,,,,,479574.41,492831.42,516385.33,558467.49,597649.52,590224.9,555732.09,566356.95,523248.98
3180,85464,IL,Effingham County,Effingham,62401,1,,,,,,,,,,,,,,,,,,,,,,183768.66,209895.91,213711.78
3181,96963,CA,Orange County,Laguna Woods,92637,1,58778.52,68652.21,81110.23,96928.01,119663.11,149310.86,156738.69,143019.31,130454.49,133462.42,134854.57,107384.09,98792.86,121188.64,139753.52,138914.83,142738.66,167062.98,197932.89,194946.31,203311.71,219105.11,251576.1,249600.57
3182,74235,TN,Davidson County,Nashville,37204,1,,,,,,,,,,,,,179638.04,188910.99,191112.47,203546.56,220259.75,235079.79,246924.12,245646.8,249289.11,263143.84,318474.64,321958.54
3183,77510,OH,Hamilton County,Cincinnati,45219,1,,,,,,,,,,,,,50103.12,52824.77,60788.53,69800.06,76963.13,84395.17,94579.65,107294.86,120145.86,144597.86,165669.07,176623.59
3184,85279,IL,Madison County,Godfrey,62035,1,,,,,,,,,,,,,,,,,,,,,,,,149488.91
3185,85926,MO,Saint Louis City,Saint Louis,63108,1,70209.95,79216.13,96499.29,104594.74,114440.16,117253.43,131721.14,131207.3,135417.29,134903.28,134530.73,125593.48,117087.33,123983.47,134102.79,139599.92,143061.24,150322.81,161161.87,159277.32,162258.48,171098.23,173062.12,175688.65
3186,91660,TX,Harris County,Houston,77011,1,,,74145.61,65815.87,58396.92,60889.57,59310.35,57919.51,57426.88,49023.72,49087.75,48453.94,50822.62,56221.28,63310.33,73127.71,83862.2,92310.96,108235.9,127338.67,147795.5,158636.65,170809.44,169444.62
3187,79116,MI,Oakland County,Bloomfield Hills,48304,1,,,,,,,,,,,,45880.59,41999.53,51436.52,65567.73,74344.85,80293.15,87287.42,93905.41,97059.43,100406.44,109551.73,126896.19,130806.13
3188,65696,PA,Delaware County,Brookhaven,19015,1,,,,,,,,,,,,,,,,,65878.5,68939.95,77051.7,82889.34,91190.25,103822.02,122081.1,138396.29
3189,70766,SC,Beaufort County,Saint Helena Island,29920,1,,,,,,,,,,,,,,,,,,,,240571.92,249232.87,287901.88,359650.54,376925.19
3190,71956,FL,Gadsden County,Quincy,32351,1,,,,,,,,,,,,,,,,,,,69607.24,74868.68,82945.69,99275.48,116510.33,122316.45
3191,88035,NE,Lancaster County,Lincoln,68505,1,,,,,,,,,,,,,,,,,,,69785.53,74438.69,78787.29,88471.68,98979.57,103926.69
3192,71981,FL,Bay County,Panama City Beach,32413,1,102701.11,109443.44,118479.17,135454.73,178256.02,252796.67,263758.04,218811.27,200737.64,164746.78,146553.4,135116.95,131621.61,142218.3,158261.88,170467.16,185293.71,193100.75,210432.7,232196.23,253846.04,301633.42,401545.78,408100.97
3193,76583,OH,Franklin County,Columbus,43215,1,,,,,,,,,,,,,,,,,205447.7,216857.57,223684.75,226630.23,230187.68,241917.45,256969.12,261325.16
3194,85923,MO,Saint Louis County,Clayton,63105,1,,154088.33,180092.62,185330.43,201001.24,203689.56,211996.66,207971.12,204944.4,199447.17,184389.97,177927.65,158390.99,154874.78,162181.53,164252.03,170476.76,173569.55,173312.3,175183.62,180384.61,184847.29,183943.77,184088.53
3195,60119,CT,Hartford County,Plainville,6062,1,53047.99,57121.91,64902.49,75215.73,85928.89,94704.94,103658.54,105635.51,99544.39,89230.88,82728.0,78587.72,77023.53,75878.44,75920.64,75186.32,73097.51,71470.24,70776.68,70878.08,79298.05,92516.5,107979.29,124217.93
3196,80283,IA,Polk County,Des Moines,50312,1,,,,,,,,,,,,,,83907.46,83697.08,86765.25,94829.88,102201.01,107279.67,110732.29,114917.74,121754.24,131207.99,138382.78
3197,58904,MA,Bristol County,Westport,2790,1,,,,,,,,,,,,,,,,,,,327874.05,346920.38,365526.43,412870.92,434172.09,447444.35
3198,92426,TX,Aransas County,Rockport,78382,1,,,,,,,,,,72484.29,69248.97,66731.37,68250.99,73621.48,77582.14,82633.64,92007.66,98255.28,102883.54,102591.85,118950.46,145773.33,176622.95,182396.71
3199,86185,MO,Perry County,Perryville,63775,1,,,,,,,,,,91958.13,90993.69,88135.49,87377.72,80677.26,79268.08,78109.65,81133.92,85008.69,88624.67,93270.23,99302.85,117378.28,127963.25,129150.41
3200,85409,IL,Monroe County,Waterloo,62298,1,,,,,,,,,,,,,,,,,,,,,,,134233.61,136849.85
3201,98649,CA,Lassen County,Susanville,96130,1,,,,,,,,83156.33,68255.48,58956.13,56202.99,53987.51,55908.39,59181.26,61537.44,60733.39,69089.08,76519.3,82361.11,85693.52,98214.27,108373.09,112331.33,113071.9
3202,98208,CA,Sonoma County,Healdsburg,95448,1,228789.19,278038.42,286915.63,331163.27,372972.1,456971.76,481467.07,448371.22,397613.77,409752.64,379802.43,348860.42,351177.32,405605.54,479795.1,533946.27,598064.35,626565.38,680778.94,671084.35,706208.69,780993.22,832104.82,783635.33
3203,99115,OR,Multnomah County,Portland,97201,1,143751.38,149160.61,160343.21,172180.12,184146.79,206017.13,236900.77,251232.95,242379.18,228430.92,207147.31,180096.74,183439.54,207874.1,225667.03,244714.32,280005.58,301770.87,307970.17,294293.31,287752.05,290182.08,298860.53,291202.96
3204,71549,GA,Glynn County,Saint Simons Island,31522,1,,,,,,,,,233880.65,203065.59,186043.89,164793.15,152820.99,160024.27,167285.65,168858.5,176100.5,186764.24,207982.28,233247.82,245654.27,281694.78,321165.49,332413.73
3205,82603,MN,Brown County,New Ulm,56073,1,,,,,,,,,,,,,84413.08,86082.39,91092.57,91841.11,94767.79,98939.25,105079.84,109322.6,113261.43,124117.11,135687.01,135874.4
3206,81433,WI,Dane County,Madison,53718,1,,,,,,,,,,,96495.3,86710.09,84515.38,84494.5,87530.42,92183.28,103093.82,115811.78,126667.66,133885.38,142212.07,157662.41,175075.52,187336.48
3207,78821,IN,Tippecanoe County,Lafayette,47904,1,,,,,,,,,,,,,,,,,42438.31,46505.94,53550.99,63484.03,71195.05,84175.76,94483.37,102031.25
3208,58900,MA,Bristol County,Swansea,2777,1,106317.62,113342.26,130829.4,150027.74,183410.38,196866.35,213547.44,203380.77,193029.89,172963.11,174350.08,155315.97,139281.73,141635.25,153952.65,156492.6,162614.47,176053.58,187813.43,201290.14,220533.66,253234.12,277439.37,292175.13
3209,79149,MI,Oakland County,Pontiac,48342,1,,,,,,,,,,,,,,,,,,,,,,,,68447.92
3210,95308,NM,Bernalillo County,Albuquerque,87113,1,,,,,,,,,,,,,,,,,,,,122764.94,133138.63,151755.35,177948.07,189696.32
3211,58989,RI,Providence County,East Providence,2915,1,96195.18,108797.7,120944.05,149702.19,184200.99,204428.06,211054.94,199898.83,175221.91,144854.34,138183.64,120728.68,97850.52,88585.39,93829.59,101619.15,110156.25,119854.14,132104.62,142971.89,159162.57,190484.37,221102.32,247399.12
3212,86752,MO,Randolph County,Moberly,65270,1,,,,,,,,,,,,,38898.12,39070.43,41396.54,39326.0,37033.12,36830.76,36313.28,35576.03,36480.36,42883.88,43878.47,47305.59
3213,58939,RI,Newport County,Middletown,2842,1,,,,334125.77,378196.09,431083.99,455678.45,422773.11,391564.39,339763.36,318290.26,330008.48,289818.59,285429.32,281665.91,279625.12,298442.35,310876.33,320015.09,328920.85,345620.15,400589.63,457660.58,461665.01
3214,99591,WA,King County,Seattle,98136,1,167524.15,178569.14,189978.26,197685.52,217505.51,248193.3,291981.32,318230.82,312342.82,271336.47,252258.18,222377.51,188763.43,198604.38,216581.07,241387.57,282969.28,327203.16,372086.91,359704.9,365686.54,381899.63,414204.96,405920.82
3215,75562,KY,Jefferson County,Louisville,40208,1,,,,,,,,,,,,,24460.66,26063.87,27985.58,30876.73,32137.55,37325.67,44117.46,50802.88,55204.67,64363.17,68446.94,73847.94
3216,93292,CO,Denver County,Denver,80216,1,76759.93,95428.62,105233.21,101048.57,100355.93,101349.93,98499.19,93362.61,81459.97,76853.9,74618.14,68954.37,73240.89,90418.2,111331.88,143309.34,168599.35,195189.0,221774.22,245222.67,269613.29,297434.27,336085.63,328520.78
3217,82242,MN,Hennepin County,Woodland,55391,1,,,,,,,,,,,,,,192366.59,211437.28,221335.22,236498.59,259275.19,294704.46,301706.31,292144.35,300187.45,315720.48,316771.33
3218,73230,FL,Saint Lucie County,Fort Pierce,34950,1,38141.92,41469.77,45361.58,53310.57,68063.05,93481.36,107052.46,96868.49,70792.43,46319.11,35704.43,31462.63,27733.49,26663.06,30941.49,35126.24,43931.84,53470.9,63381.2,70899.42,78144.64,94262.17,126105.06,136988.69
3219,92014,TX,Brazoria County,Freeport,77541,1,,,,,,,,,,,,,,65418.08,71182.49,83577.55,85816.48,89030.79,94589.88,99967.87,108928.24,130772.12,165328.01,167332.92
3220,62254,NY,Suffolk County,Saint James,11780,1,,,,,,,,,,,,,,,,,266706.69,283903.84,301493.72,337987.43,346125.96,363893.19,391644.45,402551.8
3221,82253,MN,Hennepin County,Minneapolis,55403,1,88709.9,107503.97,123083.14,136458.88,150362.44,160522.68,162437.11,154797.63,140553.02,117109.69,110795.19,97708.82,95090.21,115258.43,127291.58,136262.58,145245.49,156662.26,176381.6,184340.5,186772.31,182376.75,173477.4,166916.35
3222,93873,WY,Albany County,Laramie,82072,1,,,,,,,,,,134091.32,131247.81,127134.16,136561.47,142719.96,145969.57,155027.64,159612.89,165791.65,165172.88,164611.18,169859.26,176995.46,197268.58,210210.41
3223,73375,AL,Jefferson County,Birmingham,35205,1,,57272.35,57717.85,62085.27,67041.71,74310.0,85148.06,96143.24,87782.22,80834.91,71243.95,73192.05,91803.39,89955.41,84830.46,79628.99,78203.47,85830.97,93151.93,102864.83,102673.62,119445.62,136716.43,145473.9
3224,72764,FL,Pinellas County,Saint Petersburg,33701,1,51176.38,55415.88,62279.25,76017.2,87885.66,113524.9,138260.74,127413.37,111792.84,86783.26,78318.3,64405.81,69022.96,91087.2,109690.31,129135.29,148125.5,164168.46,180725.06,196456.79,217516.51,266323.14,343797.97,359403.45
3225,58386,MA,Worcester County,Auburn,1501,1,,,,,,,,,,,,,,,,,142356.75,154416.53,164677.82,174997.14,193084.63,218301.62,236038.3,256096.34
3226,93312,CO,Denver County,Denver,80236,1,,,,,,,,,,,,,,,,,87058.58,108681.59,129032.54,138198.61,149173.9,154014.45,176284.89,178760.16
3227,82890,MN,Becker County,Detroit Lakes,56501,1,,,,,,,,,,115266.64,106205.01,96690.11,99630.01,107160.79,115906.34,123671.71,131144.26,141303.77,148769.41,154992.07,163500.29,182692.15,208527.02,219417.16
3228,82288,MN,Hennepin County,Bloomington,55438,1,,,,,,,,,,,,,,76436.39,81623.11,87328.95,96031.5,107431.11,122910.26,132532.24,138103.12,147315.83,157911.1,161690.74
3229,73056,FL,Sarasota County,Sarasota,34237,1,,,,60891.69,70309.71,97287.4,117607.81,103590.08,78900.15,50400.06,35526.06,28488.86,32249.9,42023.12,49578.71,57388.18,69829.35,81502.38,87009.82,92380.22,98160.51,117079.28,164102.7,168381.04
3230,97092,CA,Santa Barbara County,Carpinteria,93013,1,,,,,,,,,,,,,,,,,,,581984.5,568642.76,581951.74,575385.12,707140.95,734332.49
3231,98902,HI,Kauai County,Lihue,96766,1,,,,,,,,,,,,,,,,,,,,493027.92,504224.99,525473.09,617735.85,688724.4
3232,72800,FL,Pinellas County,Clearwater,33759,1,33629.78,37122.26,41183.78,45038.86,51087.6,65465.75,86003.25,87353.77,68333.0,53516.76,43617.26,36190.12,31471.99,34815.03,36004.43,37488.93,46853.91,55955.65,66161.8,72340.15,78743.45,91473.46,125594.11,139855.76
3233,75566,KY,Jefferson County,Louisville,40212,1,20187.57,21975.69,23074.81,25440.54,33030.01,37510.11,43940.82,44631.1,39973.22,32224.11,29322.98,20748.65,19732.39,18690.38,19910.71,22391.69,23050.27,26137.71,29304.19,32435.59,36023.31,40544.04,44081.27,47594.25
3234,94228,ID,Gem County,Emmett,83617,1,,,,,,,,,,,,,,,,,,,,159954.23,194932.15,281200.92,336534.72,313855.19
3235,77344,OH,Crawford County,Galion,44833,1,,,,,,,,,,,,30256.14,30906.38,30518.52,29193.54,29307.58,28870.98,29157.83,32489.23,34203.89,37632.26,44170.29,51749.5,54295.82
3236,99949,WA,Clark County,Vancouver,98663,1,85955.67,88073.62,94310.0,95906.6,101787.91,117787.24,139560.13,145533.43,139975.37,120316.97,110904.28,90870.5,79895.02,94518.14,109744.03,129140.83,153372.76,178596.04,199664.47,214819.95,239597.68,276394.65,309008.41,310230.37
3237,88409,NE,Scotts Bluff County,Scottsbluff,69361,1,,,,,,,,,,,,,53219.6,49692.83,51517.29,52662.22,53021.11,52986.59,56452.46,59726.84,63325.21,70924.68,76176.0,78676.9
3238,72767,FL,Pinellas County,Saint Petersburg,33704,1,,,,,,,,,,,,,47513.56,55602.23,66576.53,81999.83,97513.99,112207.62,128256.47,142341.44,159138.72,189979.19,228428.6,236152.03
3239,93813,CO,Garfield County,Glenwood Springs,81601,1,54261.48,59938.1,63772.1,64914.8,69144.71,72046.14,80705.97,97006.33,120729.79,120227.87,115672.54,112999.53,112519.4,122592.1,144197.38,169224.03,187303.33,204984.85,221883.18,232584.35,248206.03,285163.29,322459.32,330932.62
3240,94842,AZ,Maricopa County,Scottsdale,85250,1,,,,,,,,,,,,,,112975.31,115630.16,120949.97,129738.86,139391.34,150924.19,159213.04,178467.51,212933.28,278276.54,272035.0
3241,63835,PA,Allegheny County,Bridgeville,15017,1,,,,,,,,,,,,,,,,,68346.66,67072.05,68456.0,69832.74,73859.95,83114.53,87720.32,91495.92
3242,65978,PA,Berks County,Boyertown,19512,1,,,,,,,,,173176.56,166085.6,160880.32,148184.55,137863.95,136352.55,139182.63,140539.0,138377.32,146259.05,154846.49,163834.27,182597.74,199735.66,208482.9,214643.17
3243,84326,IL,Cook County,Prospect Heights,60070,1,,,,,,,,,,,,,,,,60178.6,65387.42,74695.15,85353.07,92797.75,93839.46,98013.01,105401.43,118252.37
3244,59072,NH,Belknap County,Laconia,3246,1,42605.9,46819.53,53915.45,59240.41,67635.85,75494.1,80517.06,79696.75,87427.85,92363.25,89722.96,87727.24,88542.23,91859.04,90370.67,92175.14,95906.98,101597.01,105723.97,114266.78,124219.83,158837.28,205152.92,218473.14
3245,100387,AK,Fairbanks North Star Borough,Fairbanks,99712,1,,,,,,123663.03,133965.14,145333.1,150416.02,149926.65,147135.12,148966.65,148579.79,147453.04,145160.97,145884.7,149337.12,152866.23,154137.88,163804.91,173330.44,180855.86,192651.13,189073.81
3246,71338,GA,Richmond County,Augusta,30901,1,,,,,,,,,,,,,,,,,,,,,,,,33190.06
3247,66820,MD,Baltimore City,Baltimore,21210,1,59302.27,67280.18,73651.34,78256.44,87165.49,102744.0,121760.53,123615.73,116929.38,112608.82,106124.01,94826.08,90546.58,98899.75,101617.65,102664.7,104889.44,109188.06,113083.59,114173.63,117081.65,123433.75,136930.17,151082.29
3248,61909,NY,Westchester County,New Rochelle,10805,1,,,,,,,,,,,,,157218.45,164243.31,180816.2,180336.22,183959.04,193538.9,195282.31,202039.85,213303.94,208577.17,208153.77,198473.45
3249,58607,MA,Plymouth County,Scituate,2066,1,,,,,,,,,,,,,,,268703.71,286793.17,305850.03,321986.51,338252.23,352888.91,374789.72,415723.85,469197.25,503052.72
3250,90754,TX,Dallas County,Dallas,75201,1,181973.58,186992.21,187725.32,196497.97,222433.65,238747.27,265387.07,286319.72,282864.24,256796.56,235516.97,213197.6,222720.62,243887.32,258481.8,281461.83,310217.52,326478.26,341962.72,352240.63,352885.26,362253.45,409470.29,400720.71
3251,68607,WV,Berkeley County,Hedgesville,25427,1,,,,,,,,,,,,,,,,,,,,99908.07,106371.63,135697.72,157727.71,161349.0
3252,62636,NY,Dutchess County,Fishkill,12524,1,152322.13,171950.89,198161.02,241239.99,265970.32,271801.8,296023.08,283112.3,265450.07,234139.42,212457.76,205483.2,191931.53,187546.89,186376.84,180710.32,180535.02,193646.89,201124.23,209442.58,212898.91,232038.26,241572.26,249054.66
3253,93918,WY,Park County,Cody,82414,1,,,,,,,,,,,,,,,,,224152.9,226205.77,230284.33,236705.14,254170.79,301171.87,347834.0,351887.75
3254,78737,IN,Vanderburgh County,Evansville,47720,1,,,,,,131107.92,130123.62,135318.06,132351.76,119979.88,116764.21,103107.32,100723.09,99264.3,94145.47,90235.37,96995.94,102266.0,104252.99,111009.81,113811.6,126809.77,126583.45,119110.38
3255,77493,OH,Hamilton County,Cincinnati,45202,1,88179.49,99529.07,114363.55,121910.64,125725.33,133763.58,141264.01,144192.72,137206.63,130202.42,133513.35,130542.06,129498.77,140375.08,159541.45,179321.24,198856.99,215143.41,225125.25,227215.34,232359.85,247227.28,263768.81,267199.58
3256,99529,WA,King County,North Bend,98045,1,,,,,,,,,,,,,,189749.27,214687.59,238423.67,273382.87,315726.91,355272.91,364064.98,395045.79,472888.17,542797.29,526005.1
3257,69900,NC,Moore County,Pinehurst,28374,1,,,,,,,,,,,,,,,,,,,,,,,205770.66,210516.43
3258,66647,MD,Montgomery County,Bethesda,20816,1,,,,,,,,,,,,,,,,,237201.45,240246.42,246367.67,245713.03,249967.92,258242.85,267807.43,277375.93
3259,58234,MA,Hampshire County,Northampton,1060,1,,73479.7,78751.66,97771.85,110108.54,122585.03,131311.83,135073.71,137746.67,134440.91,137751.01,134558.62,127834.63,134775.13,142387.29,145807.2,149366.3,153304.2,164153.95,172950.92,185797.18,206406.59,229883.59,246412.56
3260,73102,FL,Citrus County,Hernando,34442,1,42118.04,43154.93,45300.22,47721.83,53789.86,69667.48,88316.8,81778.26,81776.21,66937.11,62038.65,53435.51,51499.25,50608.53,52612.72,53726.03,56259.45,61651.22,70720.65,72465.41,80094.08,107073.34,132231.98,132814.19
3261,83534,ND,Grand Forks County,Grand Forks,58203,1,,,,,,,,,,,,,,,,,,,108557.89,108496.19,116313.52,111901.71,116952.08,113028.26
3262,99485,OR,Malheur County,Ontario,97914,1,,,,,,,,,,,,,,,,,,,65274.27,75364.48,92109.64,122387.33,144833.89,140190.61
3263,97836,CA,Alameda County,Berkeley,94702,1,173011.12,200971.68,211403.0,237285.92,283081.22,346417.68,351406.63,343900.1,332586.62,302094.7,286952.83,268057.77,264690.15,327690.91,393828.57,471765.48,541869.73,592289.94,651601.51,707292.34,760166.75,788104.84,835266.46,750017.11
3264,80630,IA,Woodbury County,Sioux City,51103,1,,,,,,,,,,,,,,,,,49845.93,52092.73,55634.98,59110.15,65042.06,70270.4,75791.23,82347.86
3265,91747,TX,Harris County,Houston,77098,1,140575.3,145102.02,146359.51,147808.33,151474.48,156974.28,161203.15,156142.73,153224.69,153151.15,159797.57,157138.03,163977.23,184202.89,216485.11,246295.35,250980.46,244724.0,248849.32,244315.42,242988.25,247452.14,264649.56,267142.88
3266,71969,FL,Bay County,Panama City,32401,1,49314.11,49580.66,50164.92,55946.51,65976.47,83970.75,97850.17,95258.49,88225.11,74597.45,62383.28,49964.37,42672.19,44920.8,48186.43,53658.0,63581.94,69854.19,77178.61,76992.71,90478.39,106083.25,135811.21,152184.43
3267,75557,KY,Jefferson County,Louisville,40203,1,,,,,,,,,,,,,16836.58,17284.85,20095.3,23973.6,26869.08,30148.05,35541.26,47303.42,52542.6,60847.97,65866.47,72800.2
3268,68719,WV,Wayne County,Huntington,25704,1,,,,,,,,,,,,,,,,,,,,35342.03,38273.35,42593.79,44135.57,42711.44
3269,79567,MI,Allegan County,Gunplain,49080,1,,,,,,,,,,,,,,,,89098.68,95116.76,106113.6,117876.87,124992.03,138157.34,155085.23,166537.11,172408.85
3270,80095,IA,Boone County,Boone,50036,1,,,,,,,,,,,,,,,,,,,,,64976.21,71792.54,78922.87,82530.27
3271,72661,FL,Hillsborough County,Dover,33527,1,63676.99,65578.67,61227.18,66516.2,79445.07,93188.24,118522.43,124834.97,117146.8,91210.35,77277.72,62636.46,53290.9,58146.21,63276.22,66992.34,78968.64,92912.96,98569.16,109942.9,119563.67,142700.64,176148.7,178370.96
3272,68149,VA,Rockbridge County,Lexington,24450,1,,,,,,,,,,,,,,165042.21,165017.9,163938.69,159483.07,162729.14,160795.91,152867.56,153412.31,180644.32,188110.28,172900.63
3273,60341,CT,New Haven County,Seymour,6483,1,,,,,,,,,,,,,,,,,,,,94328.36,99915.2,105841.2,124240.51,142790.17
3274,87509,KS,Sedgwick County,Wichita,67214,1,,,,,,,,,,42816.69,42586.39,40410.09,37760.67,34206.86,30007.01,29330.68,27763.97,28078.27,29758.87,29810.86,34811.83,40174.51,44921.83,51409.5
3275,58986,RI,Providence County,North Providence,2911,1,,,,,,,,,,,,56367.48,49700.46,53951.62,61438.56,64670.81,73728.36,83452.29,97428.53,107513.64,119384.82,140612.24,172838.06,196209.59
3276,90611,TX,Dallas County,Addison,75001,1,,,,,,,,,,,,,,,,80770.98,93910.51,118405.11,141765.24,147415.19,151374.09,162366.05,182125.1,188649.53
3277,58400,MA,Worcester County,Holden,1520,1,,,,,,,,,,,,,,,,,,,,,232483.38,257121.09,287760.86,306287.2
3278,98186,CA,Lake County,Clearlake,95422,1,,,,,,,,46258.34,44574.61,36631.15,35227.54,34483.75,35505.71,42391.66,50796.7,53829.97,63115.74,75699.94,88112.82,100703.97,111960.72,129540.83,143433.65,129938.05
3279,58760,MA,Middlesex County,Waltham,2451,1,,,,,,,,181706.59,171783.19,162462.49,161845.86,151044.07,145780.3,159459.9,179004.38,194615.62,218284.84,245032.63,269660.52,280068.98,296597.35,312077.27,335170.87,355421.51
3280,92157,TX,Victoria County,Victoria,77905,1,,,,,,,,,,,,,,,,,141404.24,128833.59,129900.72,137510.91,148770.81,165657.14,174774.27,173435.35
3281,72708,FL,Hillsborough County,Tampa,33605,1,37033.18,42844.14,47142.45,53594.84,66542.65,82421.46,103586.62,112748.79,92854.73,59836.7,49456.09,39077.26,43901.91,56775.33,69324.32,76274.69,88367.31,101924.48,120894.08,131678.81,139536.61,161445.92,216985.82,223834.15
3282,59023,NH,Hillsborough County,Nashua,3063,1,,,,,,,,,,,,,,,,,,,,110622.77,119253.32,138181.75,171731.14,190479.51
3283,85070,IL,Peoria County,Peoria,61603,1,,,17673.72,19704.34,19975.85,22037.93,20693.86,24417.45,22823.77,22947.78,23129.9,22060.09,21943.82,21863.12,19875.06,20474.51,21122.84,20186.94,21068.49,21523.32,21769.52,24239.24,26952.15,29154.24
3284,85903,MO,Saint Louis County,Pacific,63069,1,,,,,,,,,,,,,,,,,,,,,,104274.85,107653.89,112909.74
3285,72999,FL,Collier County,Naples,34105,1,,,,,,,131748.58,123181.42,98905.66,70191.46,62358.81,61433.63,62006.88,73177.53,88216.06,103140.47,115145.99,119766.94,121939.42,124455.56,128355.63,142999.98,204158.01,226988.1
3286,67220,VA,Arlington County,Arlington,22302,1,,,,,,,,,,,,,186026.65,196176.74,203982.23,205691.11,202938.87,206217.8,215440.08,232853.73,264643.46,276432.7,284648.77,296605.05
3287,76992,OH,Erie County,Vermilion,44089,1,61179.1,66038.92,65275.05,68077.73,69280.39,71235.42,73589.33,76042.35,74771.98,72464.55,67886.23,64321.66,61777.48,62254.53,66314.8,70832.18,73225.93,76859.05,80809.23,84532.42,92343.98,106318.26,118440.43,122605.64
3288,65161,PA,Clinton County,Lock Haven,17745,1,,,,,,,,,,81937.58,74822.38,75578.78,75284.37,76483.82,79063.66,79823.37,83501.78,85547.25,89001.91,92576.74,98689.82,107521.73,114683.64,112718.5
3289,85278,IL,Madison County,Glen Carbon,62034,1,,,,,,,,,,,,,,,,,,,145680.79,149299.76,159889.86,173188.8,180960.06,182474.65
3290,98037,CA,San Joaquin County,Stockton,95203,1,,,,,,,,,,,,,,58206.16,66823.0,78385.21,93577.29,119163.28,147137.79,165329.9,191703.88,226993.0,264643.93,251108.75
3291,92837,TX,Potter County,Amarillo,79108,1,,,,,,,,,,,,,,,76787.17,77408.58,82079.67,80002.04,83678.83,87158.79,91772.2,105445.71,112494.1,107257.25
3292,72395,FL,Broward County,Coconut Creek,33066,1,46319.56,43930.65,48876.27,55124.88,67627.48,86921.35,106088.98,92724.99,57600.29,42926.6,37348.32,32584.87,32164.94,38801.27,46343.24,51722.87,55935.78,58896.73,63551.9,69453.25,75046.45,85217.98,115159.54,131166.14
3293,100015,WA,Yakima County,Yakima,98903,1,58678.08,59912.73,64462.33,63638.1,61058.9,64888.07,69410.64,81524.94,83877.41,75017.26,83965.43,81781.93,80930.55,79573.23,83731.78,86139.17,92345.13,97395.63,104670.34,123540.07,142767.28,160932.24,176140.67,174746.29
3294,58755,MA,Middlesex County,Lexington,2420,1,,,,,,,,,,,,,,,,338201.9,356323.63,377909.24,401096.42,398850.43,399661.13,411984.09,437212.11,452639.78
3295,99646,WA,Skagit County,Burlington,98233,1,,,,,,,,,,,,,,,,,,,,,240803.67,264182.71,300564.44,301312.43
3296,72801,FL,Pinellas County,South Highpoint,33760,1,37715.67,42440.41,47247.99,54230.69,63689.73,90351.69,108173.41,99528.33,82266.32,63985.89,57004.71,51130.56,48189.8,56874.74,66332.11,70545.74,76102.33,85512.86,97001.49,106936.61,116012.69,137538.1,192998.48,198406.02
3297,72457,FL,Miami-Dade County,Bal Harbour,33154,1,97083.31,109318.16,131832.0,158307.0,188540.32,240679.19,296950.22,286891.96,228785.09,176511.93,154674.64,157174.72,175835.99,215304.85,248564.71,279996.3,297222.99,300613.6,304053.77,300435.24,293218.72,313202.41,405711.42,441482.83
3298,100220,AK,Anchorage Borough,Anchorage,99501,1,,,,,123218.1,136260.48,148559.84,153922.1,151715.9,156246.68,158446.49,156062.09,158593.68,161272.46,168504.26,174182.19,174339.93,171688.06,173978.47,161081.79,160482.99,161472.24,163242.9,166956.79
3299,68558,WV,Kanawha County,Charleston,25314,1,,,,,,,,,,,,,,,,,,,,89086.37,89321.16,93368.68,98351.89,110745.64
3300,76950,OH,Ashtabula County,Conneaut,44030,1,33464.53,35268.33,34940.6,36265.07,39435.68,42318.9,43446.22,44869.99,45583.98,46229.64,44784.42,43373.31,43725.62,46149.22,48509.7,46631.61,47924.73,48432.77,54454.66,61417.16,63067.62,69247.92,78014.7,83383.97
3301,70158,NC,Yancey County,Burnsville,28714,1,,,,,,,,,,,,,97850.23,100320.2,106008.01,108849.6,111384.77,117124.39,125193.79,130428.46,145311.6,176784.55,204824.3,205538.7
